Gene Symbol	hsa:ENTREZ_GENE_ID
CAPG	9606.ENSP00000263867
S100A11	9606.ENSP00000271638
HAX1	9606.ENSP00000329002
FAM131C	9606.ENSP00000364814
STRBP	9606.ENSP00000321347
MGRN1	9606.ENSP00000262370
MTMR2	9606.ENSP00000345752
RNASEK	9606.ENSP00000449500
CYBA	9606.ENSP00000261623
SH3BGRL3	9606.ENSP00000270792
FAM171A2	9606.ENSP00000293443
RARRES2	9606.ENSP00000223271
PAWR	9606.ENSP00000328088
THAP5	9606.ENSP00000400500
THAP1	9606.ENSP00000254250
MUC15	9606.ENSP00000416753
NLRP7	9606.ENSP00000467123
CAMTA1	9606.ENSP00000306522
TMEM17	9606.ENSP00000335094
THAP7	9606.ENSP00000215742
THAP10	9606.ENSP00000249861
THAP11	9606.ENSP00000304689
CHRNG	9606.ENSP00000374145
CCDC137	9606.ENSP00000329360
THAP2	9606.ENSP00000310796
HNRNPUL1	9606.ENSP00000375863
THSD7A	9606.ENSP00000406482
AJAP1	9606.ENSP00000367432
LIN37	9606.ENSP00000301159
GALNT17	9606.ENSP00000329654
THAP6	9606.ENSP00000309007
THAP4	9606.ENSP00000385006
NPHP4	9606.ENSP00000367398
INPP5A	9606.ENSP00000357583
TTC39A	9606.ENSP00000406144
BRAT1	9606.ENSP00000339637
ZC3H12C	9606.ENSP00000278590
ZDBF2	9606.ENSP00000363545
CHRNE	9606.ENSP00000293780
CCDC71L	9606.ENSP00000430897
UBAP1	9606.ENSP00000441024
FGGY	9606.ENSP00000360262
METRNL	9606.ENSP00000315731
PPFIA2	9606.ENSP00000450337
SYT3	9606.ENSP00000340914
SFT2D3	9606.ENSP00000310803
NFKBIL1	9606.ENSP00000365318
CPLX2	9606.ENSP00000352544
SYN3	9606.ENSP00000330219
ALF	9606.ENSP00000311493
UNC13C	9606.ENSP00000260323
PPFIA3	9606.ENSP00000335614
SFT2D1	9606.ENSP00000354590
ELOVL2	9606.ENSP00000346693
SNX11	9606.ENSP00000352175
ELOVL7	9606.ENSP00000402634
SNTG2	9606.ENSP00000311837
ST8SIA2	9606.ENSP00000268164
STXBP5L	9606.ENSP00000273666
LAPTM4A	9606.ENSP00000175091
LEPROT	9606.ENSP00000360104
SPRY1	9606.ENSP00000343785
PGM5	9606.ENSP00000379678
SNAP47	9606.ENSP00000355721
AP3M2	9606.ENSP00000174653
DOC2B	9606.ENSP00000343665
MAP1LC3B2	9606.ENSP00000305059
ELOVL1	9606.ENSP00000361536
BVES	9606.ENSP00000313172
SPRY3	9606.ENSP00000302978
PPFIA4	9606.ENSP00000272198
UNC13A	9606.ENSP00000429562
NMBR	9606.ENSP00000258042
NPFFR2	9606.ENSP00000307822
AVPR1B	9606.ENSP00000356094
ITIH3	9606.ENSP00000415769
FFAR2	9606.ENSP00000246549
TACR3	9606.ENSP00000303325
HCRTR1	9606.ENSP00000362810
DPPA4	9606.ENSP00000335306
GPR68	9606.ENSP00000434045
UTS2B	9606.ENSP00000340526
ADRA1A	9606.ENSP00000369960
VRTN	9606.ENSP00000256362
PTGER1	9606.ENSP00000292513
CHRM5	9606.ENSP00000372750
PROKR1	9606.ENSP00000303775
F2RL3	9606.ENSP00000248076
HCRTR2	9606.ENSP00000359899
HTR2B	9606.ENSP00000258400
FFAR1	9606.ENSP00000246553
LPAR6	9606.ENSP00000344353
ASGR2	9606.ENSP00000347140
CYSLTR2	9606.ENSP00000282018
NPFF	9606.ENSP00000267017
GPR132	9606.ENSP00000328818
GPR4	9606.ENSP00000319744
MEX3D	9606.ENSP00000373476
KISS1R	9606.ENSP00000234371
EDN2	9606.ENSP00000361668
F2RL2	9606.ENSP00000296641
PROK1	9606.ENSP00000271331
P2RY10	9606.ENSP00000171757
NMB	9606.ENSP00000378089
REXO2	9606.ENSP00000265881
FFAR3	9606.ENSP00000328230
GTSF1	9606.ENSP00000304185
NPFFR1	9606.ENSP00000277942
LPAR4	9606.ENSP00000362398
CCDC88A	9606.ENSP00000338728
IGDCC4	9606.ENSP00000319623
RNFT1	9606.ENSP00000304670
SCARA5	9606.ENSP00000346990
VOPP1	9606.ENSP00000285279
MT1E	9606.ENSP00000307706
RNFT2	9606.ENSP00000257575
SCARA3	9606.ENSP00000301904
TLX2	9606.ENSP00000233638
SRXN1	9606.ENSP00000371388
EPB41L5	9606.ENSP00000263713
ASPM	9606.ENSP00000356379
BCL2L12	9606.ENSP00000246785
MPPED2	9606.ENSP00000350833
BAD	9606.ENSP00000309103
RNF41	9606.ENSP00000342755
TRIM3	9606.ENSP00000340797
SLC50A1	9606.ENSP00000357389
FAM126A	9606.ENSP00000403396
ORC3	9606.ENSP00000257789
DRGX	9606.ENSP00000401653
MTFR2	9606.ENSP00000395232
HESX1	9606.ENSP00000295934
DPRX	9606.ENSP00000365838
ORC4	9606.ENSP00000264169
CDCA5	9606.ENSP00000275517
CHTF8	9606.ENSP00000381290
CDCA8	9606.ENSP00000316121
RAX	9606.ENSP00000334813
CLIP2	9606.ENSP00000223398
E2F2	9606.ENSP00000355249
STAG3	9606.ENSP00000319318
SEBOX	9606.ENSP00000416240
DSCC1	9606.ENSP00000322180
NABP2	9606.ENSP00000267023
SPRTN	9606.ENSP00000295050
RHOXF1	9606.ENSP00000217999
ESCO2	9606.ENSP00000306999
SENP3	9606.ENSP00000403712
ORC5	9606.ENSP00000297431
IFIH1	9606.ENSP00000263642
TMEM209	9606.ENSP00000380747
LIMCH1	9606.ENSP00000316891
UNCX	9606.ENSP00000314480
ARHGEF39	9606.ENSP00000367638
CHAF1B	9606.ENSP00000315700
PROP1	9606.ENSP00000311290
MAU2	9606.ENSP00000376127
CDCA3	9606.ENSP00000442068
POM121	9606.ENSP00000257622
DMBX1	9606.ENSP00000353132
ZMIZ2	9606.ENSP00000311778
RHOXF2B	9606.ENSP00000360455
LAS1L	9606.ENSP00000363944
INCENP	9606.ENSP00000378295
SHOX2	9606.ENSP00000419362
E2F5	9606.ENSP00000398124
ALX1	9606.ENSP00000315417
ARX	9606.ENSP00000368332
TRAIP	9606.ENSP00000328203
TRIM50	9606.ENSP00000327994
EXOSC1	9606.ENSP00000359939
RHOXF2	9606.ENSP00000360441
SCG2	9606.ENSP00000304133
TRIM25	9606.ENSP00000323889
BCL7B	9606.ENSP00000223368
PHF23	9606.ENSP00000322579
NELFB	9606.ENSP00000339495
NCLN	9606.ENSP00000246117
HUS1B	9606.ENSP00000370293
STAG3L1	9606.ENSP00000312329
DHX58	9606.ENSP00000251642
CENPS-CORT	9606.ENSP00000383692
ISL2	9606.ENSP00000290759
CHTF18	9606.ENSP00000262315
MCMBP	9606.ENSP00000353098
IFI35	9606.ENSP00000395590
HAUS1	9606.ENSP00000282058
LHX5	9606.ENSP00000261731
PPP1R3F	9606.ENSP00000055335
FREM3	9606.ENSP00000332886
PPP1R3B	9606.ENSP00000308318
FBXL16	9606.ENSP00000318674
FAM19A5	9606.ENSP00000383933
SLITRK2	9606.ENSP00000359521
PPP1R3E	9606.ENSP00000408288
DISP3	9606.ENSP00000294484
NEXMIF	9606.ENSP00000055682
KCNE5	9606.ENSP00000361173
HEATR4	9606.ENSP00000335447
ATAD3C	9606.ENSP00000368062
KHNYN	9606.ENSP00000251343
OR4P4	9606.ENSP00000324831
VSTM4	9606.ENSP00000331062
OR4S2	9606.ENSP00000310337
ARMCX5	9606.ENSP00000246174
ZCCHC12	9606.ENSP00000308921
SHROOM4	9606.ENSP00000289292
ARMCX2	9606.ENSP00000328631
MAGT1	9606.ENSP00000354649
MAGEB18	9606.ENSP00000314543
C2orf69	9606.ENSP00000312770
CCDC32	9606.ENSP00000452773
C4BPB	9606.ENSP00000243611
CLEC19A	9606.ENSP00000455948
KLRG2	9606.ENSP00000339356
CLEC18C	9606.ENSP00000326538
CLECL1	9606.ENSP00000331766
PRG2	9606.ENSP00000312134
SIGLEC11	9606.ENSP00000412361
9606.ENSP00000416453	9606.ENSP00000416453
FAM153C	9606.ENSP00000422293
CLEC18B	9606.ENSP00000341051
REG1B	9606.ENSP00000303206
CSMD2	9606.ENSP00000241312
ARHGEF6	9606.ENSP00000250617
CLEC4G	9606.ENSP00000327599
AFAP1L1	9606.ENSP00000296721
EIF4ENIF1	9606.ENSP00000328103
FAM218A	9606.ENSP00000427428
CLEC3A	9606.ENSP00000460682
HNRNPK	9606.ENSP00000365439
CLEC2D	9606.ENSP00000261340
ARMCX1	9606.ENSP00000361917
MED12L	9606.ENSP00000417235
NAV3	9606.ENSP00000446132
SRGAP2	9606.ENSP00000295713
CLEC12A	9606.ENSP00000347916
CLEC6A	9606.ENSP00000371505
SLC44A2	9606.ENSP00000336888
SLC44A5	9606.ENSP00000359892
PHLDB2	9606.ENSP00000377502
LRP2BP	9606.ENSP00000332681
COA7	9606.ENSP00000360593
CLEC18A	9606.ENSP00000288040
CLEC9A	9606.ENSP00000348074
SEL1L3	9606.ENSP00000382767
TGIF2-C20orf24	9606.ENSP00000454021
MAFF	9606.ENSP00000345393
KLHL32	9606.ENSP00000358265
MEOX1	9606.ENSP00000321684
BACH2	9606.ENSP00000257749
GSX2	9606.ENSP00000319118
TGIF1	9606.ENSP00000327959
PCGF5	9606.ENSP00000337500
GBX1	9606.ENSP00000297537
DCAF11	9606.ENSP00000415556
GSX1	9606.ENSP00000304331
NPRL3	9606.ENSP00000382834
NFE2	9606.ENSP00000312436
PKNOX2	9606.ENSP00000298282
TNIP3	9606.ENSP00000057513
PSTPIP2	9606.ENSP00000387261
CYTL1	9606.ENSP00000303550
DEDD	9606.ENSP00000356985
ABRA	9606.ENSP00000311436
OR5AP2	9606.ENSP00000303111
OR9G4	9606.ENSP00000307515
OR5AR1	9606.ENSP00000302639
ENDOU	9606.ENSP00000397679
TLL1	9606.ENSP00000061240
TBX20	9606.ENSP00000386170
OR10J5	9606.ENSP00000334441
INHBC	9606.ENSP00000308716
MAP4	9606.ENSP00000353375
LOXL4	9606.ENSP00000260702
LOXL3	9606.ENSP00000264094
NETO1	9606.ENSP00000313088
BMP5	9606.ENSP00000359866
NKX2-6	9606.ENSP00000320089
NNAT	9606.ENSP00000062104
BLCAP	9606.ENSP00000362637
NAP1L4	9606.ENSP00000369915
MAGEL2	9606.ENSP00000433433
EFCAB8	9606.ENSP00000383366
PPP1R9A	9606.ENSP00000405514
NAP1L5	9606.ENSP00000320488
RTL1	9606.ENSP00000435342
DIO3	9606.ENSP00000427336
SNURF	9606.ENSP00000336543
SFMBT2	9606.ENSP00000355109
ZRSR1	9606.ENSP00000375133
OTOP1	9606.ENSP00000296358
RBM24	9606.ENSP00000368341
DBNDD1	9606.ENSP00000306407
VSTM2L	9606.ENSP00000362560
AARD	9606.ENSP00000367528
FMNL3	9606.ENSP00000335655
CBLN3	9606.ENSP00000267406
CST9	9606.ENSP00000366170
RWDD2A	9606.ENSP00000358739
TMEM184A	9606.ENSP00000297477
DMRT2	9606.ENSP00000305785
C1QTNF1	9606.ENSP00000340864
CBX2	9606.ENSP00000308750
C1QTNF8	9606.ENSP00000330426
NELL1	9606.ENSP00000349654
OR2L13	9606.ENSP00000350836
FHOD1	9606.ENSP00000258201
C1QTNF2	9606.ENSP00000377545
C1QTNF6	9606.ENSP00000338812
RBM38	9606.ENSP00000348538
CLDN17	9606.ENSP00000286808
ABR	9606.ENSP00000303909
CLDN18	9606.ENSP00000183605
SFTA3	9606.ENSP00000428331
CLDN24	9606.ENSP00000438400
9606.ENSP00000460571	9606.ENSP00000460571
CLDN23	9606.ENSP00000428780
CLDN9	9606.ENSP00000398017
CNP	9606.ENSP00000377470
CROT	9606.ENSP00000413575
LY6D	9606.ENSP00000301263
CLDN25	9606.ENSP00000396304
CLDN19	9606.ENSP00000296387
ARHGEF10L	9606.ENSP00000355060
SELENOV	9606.ENSP00000333956
SERAC1	9606.ENSP00000356071
ARHGEF10	9606.ENSP00000340297
HEPACAM2	9606.ENSP00000377980
ELL2	9606.ENSP00000237853
AVEN	9606.ENSP00000306822
RELL2	9606.ENSP00000297164
IER3IP1	9606.ENSP00000465194
ATP13A4	9606.ENSP00000339182
PCDHB12	9606.ENSP00000239450
ATP13A5	9606.ENSP00000341942
NEBL	9606.ENSP00000366326
MYZAP	9606.ENSP00000267853
PCDHB15	9606.ENSP00000231173
PCDH19	9606.ENSP00000362125
TMEM43	9606.ENSP00000303992
PCDHB7	9606.ENSP00000231137
PCDHB13	9606.ENSP00000345491
MTUS2	9606.ENSP00000392057
PCDHB4	9606.ENSP00000194152
PDZRN4	9606.ENSP00000384197
PCDHB10	9606.ENSP00000239446
TCAP	9606.ENSP00000312624
CAMSAP3	9606.ENSP00000416797
FAM187A	9606.ENSP00000329499
CDH16	9606.ENSP00000299752
PCDHB14	9606.ENSP00000239449
CSRP3	9606.ENSP00000265968
PITRM1	9606.ENSP00000370377
PCDHB5	9606.ENSP00000231134
ALG10	9606.ENSP00000266483
ATP13A3	9606.ENSP00000256031
PCDHGB6	9606.ENSP00000428603
CPNE8	9606.ENSP00000329748
ALG10B	9606.ENSP00000310120
TMEM65	9606.ENSP00000297632
FBLIM1	9606.ENSP00000416387
SYT10	9606.ENSP00000228567
SCN4B	9606.ENSP00000322460
PCDHB11	9606.ENSP00000346802
HCFC2	9606.ENSP00000229330
ANGEL1	9606.ENSP00000251089
PCDHB8	9606.ENSP00000239444
VASH1	9606.ENSP00000167106
ACVR2B	9606.ENSP00000340361
PCDHB16	9606.ENSP00000354293
ZFYVE19	9606.ENSP00000347498
PDZRN3	9606.ENSP00000263666
PCDHB2	9606.ENSP00000194155
PCDHB6	9606.ENSP00000231136
CDHR3	9606.ENSP00000325954
FHL1	9606.ENSP00000071281
SELENON	9606.ENSP00000355141
MID2	9606.ENSP00000262843
NAP1L3	9606.ENSP00000362171
MYOZ1	9606.ENSP00000352272
MYBPC1	9606.ENSP00000354849
CBX4	9606.ENSP00000269397
YIPF1	9606.ENSP00000072644
YIPF4	9606.ENSP00000238831
GMEB1	9606.ENSP00000294409
SMCO1	9606.ENSP00000380671
ACVR2A	9606.ENSP00000241416
YIPF3	9606.ENSP00000361499
COQ4	9606.ENSP00000300452
TMEM252	9606.ENSP00000366528
ERICH5	9606.ENSP00000315614
ATP6V0E2	9606.ENSP00000411672
MTMR9	9606.ENSP00000221086
ZFPL1	9606.ENSP00000294258
INPP4B	9606.ENSP00000262992
MTMR7	9606.ENSP00000180173
INPP1	9606.ENSP00000325423
BTN3A2	9606.ENSP00000348751
SLC25A30	9606.ENSP00000429168
SH3YL1	9606.ENSP00000348471
CTC1	9606.ENSP00000313759
PLEKHA2	9606.ENSP00000393860
ITPK1	9606.ENSP00000267615
NUTM2G	9606.ENSP00000361397
CHFR	9606.ENSP00000392395
RNF175	9606.ENSP00000340979
KIAA1191	9606.ENSP00000298569
SLC25A27	9606.ENSP00000360398
TTC39C	9606.ENSP00000323645
RASSF3	9606.ENSP00000336616
PTRHD1	9606.ENSP00000330389
IMPAD1	9606.ENSP00000262644
SLC5A4	9606.ENSP00000266086
HIF3A	9606.ENSP00000366898
SLC37A3	9606.ENSP00000321498
GDPD1	9606.ENSP00000284116
GDPD5	9606.ENSP00000337972
SLC23A2	9606.ENSP00000344322
HIF1AN	9606.ENSP00000299163
SLC16A3	9606.ENSP00000376150
GBA3	9606.ENSP00000471024
ARL6IP1	9606.ENSP00000306788
UAP1L1	9606.ENSP00000386935
VWA5B1	9606.ENSP00000364220
EIF2A	9606.ENSP00000417229
ETV7	9606.ENSP00000341843
LCTL	9606.ENSP00000343490
BZW1	9606.ENSP00000394316
VWA5A	9606.ENSP00000376504
NDNF	9606.ENSP00000369014
ARHGAP39	9606.ENSP00000366522
MFSD11	9606.ENSP00000337240
ST7	9606.ENSP00000265437
MADD	9606.ENSP00000310933
PHC2	9606.ENSP00000257118
ITIH6	9606.ENSP00000218436
NAP1L6	9606.ENSP00000362617
UAP1	9606.ENSP00000356903
SBSPON	9606.ENSP00000297354
NUBP1	9606.ENSP00000283027
BLID	9606.ENSP00000453153
GAB1	9606.ENSP00000262995
KLB	9606.ENSP00000257408
MED24	9606.ENSP00000377686
GOLGA7B	9606.ENSP00000359634
PIFO	9606.ENSP00000358753
RNF139	9606.ENSP00000304051
IKBKE	9606.ENSP00000356087
NLRP6	9606.ENSP00000309767
LRTOMT	9606.ENSP00000305742
PNMT	9606.ENSP00000269582
VWA5B2	9606.ENSP00000398688
GOLGA7	9606.ENSP00000350378
NAP1L2	9606.ENSP00000362616
VILL	9606.ENSP00000283713
FOSL2	9606.ENSP00000264716
STIL	9606.ENSP00000360944
TMEM184B	9606.ENSP00000354441
RNF145	9606.ENSP00000430955
STOML1	9606.ENSP00000319323
GPR39	9606.ENSP00000327417
DGKI	9606.ENSP00000288490
BLVRB	9606.ENSP00000263368
GPR173	9606.ENSP00000331600
TRPC7	9606.ENSP00000426070
GBP3	9606.ENSP00000359512
GPR85	9606.ENSP00000297146
GPR135	9606.ENSP00000378548
HNRNPH1	9606.ENSP00000349168
PDE8B	9606.ENSP00000264917
GPR12	9606.ENSP00000370844
RIC8A	9606.ENSP00000325941
RGR	9606.ENSP00000352427
FFAR4	9606.ENSP00000360538
PGP	9606.ENSP00000330918
GPR151	9606.ENSP00000308733
PLA2G2E	9606.ENSP00000364257
PLA2G2C	9606.ENSP00000247992
DGKZ	9606.ENSP00000412178
PLP2	9606.ENSP00000365505
FBXL18	9606.ENSP00000371805
GPR139	9606.ENSP00000458791
GPR21	9606.ENSP00000362746
LANCL2	9606.ENSP00000254770
AMPD2	9606.ENSP00000256578
LIX1	9606.ENSP00000274382
NUCB2	9606.ENSP00000436455
GPR142	9606.ENSP00000335158
NAA40	9606.ENSP00000367024
GPR88	9606.ENSP00000314223
TMEM63B	9606.ENSP00000259746
LANCL3	9606.ENSP00000367882
RIC8B	9606.ENSP00000376583
CTU2	9606.ENSP00000388320
TAS1R2	9606.ENSP00000364520
GPR37L1	9606.ENSP00000356251
LANCL1	9606.ENSP00000233714
GLYATL1	9606.ENSP00000300079
PLA2G5	9606.ENSP00000364249
IFNAR2	9606.ENSP00000343957
PRRT2	9606.ENSP00000351608
PLA2G4D	9606.ENSP00000290472
GPR61	9606.ENSP00000385422
GPR78	9606.ENSP00000371927
MFSD13A	9606.ENSP00000238936
GPR119	9606.ENSP00000276218
GPR101	9606.ENSP00000298110
TAS1R3	9606.ENSP00000344411
BASP1	9606.ENSP00000319281
GPR6	9606.ENSP00000275169
PLA2G12A	9606.ENSP00000243501
PLA2G3	9606.ENSP00000215885
PLA2G10	9606.ENSP00000393847
GPR63	9606.ENSP00000229955
GPR22	9606.ENSP00000302676
JTB	9606.ENSP00000271843
GDF15	9606.ENSP00000252809
ATF7	9606.ENSP00000329212
HFE2	9606.ENSP00000337014
CEBPG	9606.ENSP00000284000
VSIG10L	9606.ENSP00000335623
APOA5	9606.ENSP00000227665
PRKD3	9606.ENSP00000234179
PRKD2	9606.ENSP00000291281
SLC39A1	9606.ENSP00000309710
ERO1A	9606.ENSP00000379042
ALPK3	9606.ENSP00000258888
ATF5	9606.ENSP00000396954
SLC40A1	9606.ENSP00000261024
TSPAN5	9606.ENSP00000307701
NKIRAS1	9606.ENSP00000373411
DPCR1	9606.ENSP00000417182
TESMIN	9606.ENSP00000255087
NKIRAS2	9606.ENSP00000303580
PCED1A	9606.ENSP00000353868
ALG8	9606.ENSP00000299626
GYG2	9606.ENSP00000370555
WDR35	9606.ENSP00000314444
TGM6	9606.ENSP00000202625
TSPAN17	9606.ENSP00000309036
POMT1	9606.ENSP00000361302
MTMR12	9606.ENSP00000371577
PQLC3	9606.ENSP00000295083
CCDC191	9606.ENSP00000295878
TMEM67	9606.ENSP00000389998
CENPJ	9606.ENSP00000371308
HIST1H2BC	9606.ENSP00000366962
DCAF10	9606.ENSP00000366953
DMAP1	9606.ENSP00000312697
HIST1H1C	9606.ENSP00000339566
E2F3	9606.ENSP00000262904
ADNP	9606.ENSP00000342905
PAF1	9606.ENSP00000221265
H2BFM	9606.ENSP00000347119
POGK	9606.ENSP00000356849
RBM43	9606.ENSP00000331211
GATAD2B	9606.ENSP00000357644
MIER2	9606.ENSP00000264819
HIST2H2BF	9606.ENSP00000445831
SALL2	9606.ENSP00000333537
HIST1H1D	9606.ENSP00000244534
HIST1H1E	9606.ENSP00000307705
FAM60A	9606.ENSP00000337477
WDFY1	9606.ENSP00000233055
SUDS3	9606.ENSP00000443988
KDM5C	9606.ENSP00000364550
HIST1H1B	9606.ENSP00000330074
NWD2	9606.ENSP00000309501
JRKL	9606.ENSP00000333350
ELAVL4	9606.ENSP00000349594
CENPB	9606.ENSP00000369075
POLDIP3	9606.ENSP00000252115
GATAD2A	9606.ENSP00000351552
HIRA	9606.ENSP00000263208
SCAF4	9606.ENSP00000286835
H2BFWT	9606.ENSP00000354723
KDM5B	9606.ENSP00000356234
JDP2	9606.ENSP00000267569
MAML1	9606.ENSP00000292599
DNTTIP1	9606.ENSP00000361705
E2F6	9606.ENSP00000370936
BATF2	9606.ENSP00000301887
ZYG11B	9606.ENSP00000294353
PHF2	9606.ENSP00000352185
TAF6L	9606.ENSP00000294168
RCOR2	9606.ENSP00000301459
9606.ENSP00000466174	9606.ENSP00000466174
SAP18	9606.ENSP00000371973
RIPPLY1	9606.ENSP00000276173
TCTEX1D4	9606.ENSP00000341803
NWD1	9606.ENSP00000369136
H1FX	9606.ENSP00000329662
MIER3	9606.ENSP00000370611
NUDT15	9606.ENSP00000258662
TIGD4	9606.ENSP00000355162
MAML3	9606.ENSP00000421180
MAMLD1	9606.ENSP00000414517
E2F4	9606.ENSP00000368686
TIGD3	9606.ENSP00000308354
ATP6V1C1	9606.ENSP00000379203
GRSF1	9606.ENSP00000254799
SERP1	9606.ENSP00000239944
CFAP20	9606.ENSP00000262498
ARMC1	9606.ENSP00000276569
AKR1B15	9606.ENSP00000389289
NDUFAF8	9606.ENSP00000400184
ISOC1	9606.ENSP00000173527
RMND1	9606.ENSP00000356272
AKR1C8P	9606.ENSP00000417935
CROCC2	9606.ENSP00000387851
RASSF8	9606.ENSP00000282884
BICC1	9606.ENSP00000362993
ZSWIM8	9606.ENSP00000381693
DYNC1LI1	9606.ENSP00000273130
MEX3A	9606.ENSP00000432845
PYM1	9606.ENSP00000386156
ZYG11A	9606.ENSP00000360583
MAPK8IP2	9606.ENSP00000330572
RNF7	9606.ENSP00000273480
CYB561	9606.ENSP00000354028
TMEM64	9606.ENSP00000414786
INTS2	9606.ENSP00000414237
TOR1B	9606.ENSP00000259339
CKS1B	9606.ENSP00000471505
CCDC47	9606.ENSP00000225726
INTS6L	9606.ENSP00000359788
HGH1	9606.ENSP00000366623
RFX2	9606.ENSP00000306335
NRBP2	9606.ENSP00000414055
C4orf46	9606.ENSP00000368503
ANAPC13	9606.ENSP00000346987
TOR4A	9606.ENSP00000350102
ZSWIM5	9606.ENSP00000352614
RTF1	9606.ENSP00000374280
OR4D1	9606.ENSP00000365451
SV2C	9606.ENSP00000423541
APLP1	9606.ENSP00000221891
DNTTIP2	9606.ENSP00000411010
ARID3B	9606.ENSP00000343126
WDR66	9606.ENSP00000288912
ZER1	9606.ENSP00000291900
SLC35E1	9606.ENSP00000470652
OR51I2	9606.ENSP00000341987
FAM110A	9606.ENSP00000246100
NT5DC1	9606.ENSP00000326858
OR4D6	9606.ENSP00000300127
IGFLR1	9606.ENSP00000246532
OR5D14	9606.ENSP00000334456
OR13G1	9606.ENSP00000352717
LCE1C	9606.ENSP00000357757
CA5A	9606.ENSP00000309649
LYSMD1	9606.ENSP00000357904
CA6	9606.ENSP00000366662
LCE1F	9606.ENSP00000334187
CA14	9606.ENSP00000358107
LCE1D	9606.ENSP00000316737
TMUB2	9606.ENSP00000444565
RFFL	9606.ENSP00000326170
TMEM39A	9606.ENSP00000326063
FGD2	9606.ENSP00000274963
FAM98C	9606.ENSP00000252530
NIPAL3	9606.ENSP00000363520
TSPAN7	9606.ENSP00000367743
LGALS9C	9606.ENSP00000329932
CLIP3	9606.ENSP00000353732
METTL13	9606.ENSP00000354920
OGFOD3	9606.ENSP00000330075
ECE2	9606.ENSP00000384223
TMEM86B	9606.ENSP00000321038
FRRS1L	9606.ENSP00000363709
TMEM86A	9606.ENSP00000280734
SIGLEC9	9606.ENSP00000413861
GPR42	9606.ENSP00000410925
MKI67	9606.ENSP00000357643
SIGLEC1	9606.ENSP00000341141
LILRA5	9606.ENSP00000301219
LILRA6	9606.ENSP00000379651
FCRL2	9606.ENSP00000355157
SIGLEC7	9606.ENSP00000323328
SIGLEC10	9606.ENSP00000345243
AKAP17A	9606.ENSP00000324827
CMAHP	9606.ENSP00000367228
PSCA	9606.ENSP00000301258
STAP1	9606.ENSP00000265404
SIGLEC15	9606.ENSP00000374125
HVCN1	9606.ENSP00000242607
ZC3H12D	9606.ENSP00000374592
SIGLEC5	9606.ENSP00000455510
SIGLEC6	9606.ENSP00000401502
TCL1A	9606.ENSP00000385036
VPREB3	9606.ENSP00000248948
SIGLEC8	9606.ENSP00000321077
BTLA	9606.ENSP00000333919
BARX2	9606.ENSP00000281437
LEUTX	9606.ENSP00000380053
SPANXN3	9606.ENSP00000359534
BARHL1	9606.ENSP00000263610
C22orf39	9606.ENSP00000333064
BARX1	9606.ENSP00000253968
DGCR2	9606.ENSP00000263196
HOMEZ	9606.ENSP00000406579
DGCR6	9606.ENSP00000331681
LBX2	9606.ENSP00000417116
POU4F2	9606.ENSP00000281321
MAGEB3	9606.ENSP00000355198
BARHL2	9606.ENSP00000359474
RIMBP3	9606.ENSP00000391564
TLX3	9606.ENSP00000296921
DBX2	9606.ENSP00000331470
GCM2	9606.ENSP00000368805
ARGFX	9606.ENSP00000335578
LZTR1	9606.ENSP00000215739
KCNK13	9606.ENSP00000282146
ADNP2	9606.ENSP00000262198
LRRC74B	9606.ENSP00000341179
TMSB4Y	9606.ENSP00000284856
SOX3	9606.ENSP00000359567
CEP95	9606.ENSP00000450461
RBMY1D	9606.ENSP00000372124
VCX2	9606.ENSP00000321309
LINC01600	9606.ENSP00000296847
NLGN4Y	9606.ENSP00000342535
NAV1	9606.ENSP00000356265
KCNJ12	9606.ENSP00000328150
ATP4B	9606.ENSP00000334216
TRPM5	9606.ENSP00000155858
C2CD4B	9606.ENSP00000369755
RNF167	9606.ENSP00000262482
BMP10	9606.ENSP00000295379
C2CD4A	9606.ENSP00000347712
KCNH8	9606.ENSP00000328813
PHLDA1	9606.ENSP00000266671
SLC8A1	9606.ENSP00000332931
GCKR	9606.ENSP00000264717
KCNJ6	9606.ENSP00000288309
KCNMB3	9606.ENSP00000319370
JAZF1	9606.ENSP00000283928
IGF2BP2	9606.ENSP00000371634
HCN3	9606.ENSP00000357342
SVOPL	9606.ENSP00000405482
KCNH4	9606.ENSP00000264661
SLC22A18AS	9606.ENSP00000433282
EVC	9606.ENSP00000264956
AGGF1	9606.ENSP00000316109
PKD1L2	9606.ENSP00000469432
OR2V1	9606.ENSP00000404102
TMC3	9606.ENSP00000352413
OBP2B	9606.ENSP00000361104
ORAI1	9606.ENSP00000328216
MCOLN1	9606.ENSP00000264079
TMEM203	9606.ENSP00000375053
ORAI3	9606.ENSP00000322249
RTP1	9606.ENSP00000311712
OR10H4	9606.ENSP00000318834
C5orf66	9606.ENSP00000402151
MCOLN3	9606.ENSP00000304843
MCOLN2	9606.ENSP00000359640
CALHM1	9606.ENSP00000329926
PKD2L2	9606.ENSP00000290431
OR52K1	9606.ENSP00000302422
ORAI2	9606.ENSP00000348752
CALHM3	9606.ENSP00000358798
TRPM8	9606.ENSP00000323926
FER1L6	9606.ENSP00000381982
CALHM2	9606.ENSP00000260743
ESRRB	9606.ENSP00000370270
DDHD1	9606.ENSP00000327104
AFAP1	9606.ENSP00000371983
ABHD17B	9606.ENSP00000366240
STKLD1	9606.ENSP00000361025
